timeslice,commodity,region,year,asset,technology,installed,month,day,hour,supply
5,heat,R2,2030,9,gasboiler,2025,all-year,all-week,evening,0.08830000000
5,heat,R2,2030,10,heatpump,2020,all-year,all-week,evening,0.72500000000
5,heat,R2,2030,11,heatpump,2025,all-year,all-week,evening,0.35330000000
5,heat,R2,2030,13,heatpump,2020,all-year,all-week,evening,0.72500000000
5,heat,R2,2030,14,heatpump,2025,all-year,all-week,evening,0.35330000000
5,heat,R2,2035,8,gasboiler,2025,all-year,all-week,evening,0.08830000000
5,heat,R2,2035,9,gasboiler,2025,all-year,all-week,evening,0.08830000000
5,heat,R2,2035,11,heatpump,2025,all-year,all-week,evening,0.35330000000
5,heat,R2,2035,12,heatpump,2030,all-year,all-week,evening,0.95830000000
5,heat,R2,2035,14,heatpump,2025,all-year,all-week,evening,0.35330000000
5,heat,R2,2035,15,heatpump,2030,all-year,all-week,evening,0.95830000000
5,CO2f,R1,2030,6,gas_stove,2025,all-year,all-week,evening,4.41670000000
5,CO2f,R1,2030,7,gas_stove,2025,all-year,all-week,evening,4.41670000000
5,CO2f,R1,2030,8,gasboiler,2025,all-year,all-week,evening,5.71610000000
5,CO2f,R1,2030,9,gasboiler,2025,all-year,all-week,evening,5.71610000000
5,CO2f,R1,2035,6,gas_stove,2025,all-year,all-week,evening,4.41670000000
5,CO2f,R1,2035,7,gas_stove,2025,all-year,all-week,evening,4.41670000000
5,CO2f,R1,2035,8,gasboiler,2025,all-year,all-week,evening,5.71610000000
5,CO2f,R1,2035,9,gasboiler,2025,all-year,all-week,evening,5.71610000000
5,CO2f,R2,2030,6,gas_stove,2025,all-year,all-week,evening,4.41670000000
5,CO2f,R2,2030,7,gas_stove,2025,all-year,all-week,evening,4.41670000000
5,CO2f,R2,2030,8,gasboiler,2025,all-year,all-week,evening,5.71610000000
5,CO2f,R2,2030,9,gasboiler,2025,all-year,all-week,evening,5.71610000000
5,CO2f,R2,2035,6,gas_stove,2025,all-year,all-week,evening,4.41670000000
5,CO2f,R2,2035,7,gas_stove,2025,all-year,all-week,evening,4.41670000000
5,CO2f,R2,2035,8,gasboiler,2025,all-year,all-week,evening,5.71610000000
5,CO2f,R2,2035,9,gasboiler,2025,all-year,all-week,evening,5.71610000000
5,cook,R1,2030,0,electric_stove,2020,all-year,all-week,evening,0.72500000000
5,cook,R1,2030,1,electric_stove,2025,all-year,all-week,evening,0.35330000000
5,cook,R1,2030,3,electric_stove,2020,all-year,all-week,evening,0.72500000000
5,cook,R1,2030,4,electric_stove,2025,all-year,all-week,evening,0.35330000000
5,cook,R1,2030,6,gas_stove,2025,all-year,all-week,evening,0.08830000000
5,cook,R1,2030,7,gas_stove,2025,all-year,all-week,evening,0.08830000000
5,cook,R1,2035,1,electric_stove,2025,all-year,all-week,evening,0.35330000000
5,cook,R1,2035,2,electric_stove,2030,all-year,all-week,evening,0.95830000000
5,cook,R1,2035,4,electric_stove,2025,all-year,all-week,evening,0.35330000000
5,cook,R1,2035,5,electric_stove,2030,all-year,all-week,evening,0.95830000000
5,cook,R1,2035,6,gas_stove,2025,all-year,all-week,evening,0.08830000000
5,cook,R1,2035,7,gas_stove,2025,all-year,all-week,evening,0.08830000000
5,cook,R2,2030,0,electric_stove,2020,all-year,all-week,evening,0.72500000000
5,cook,R2,2030,1,electric_stove,2025,all-year,all-week,evening,0.35330000000
5,cook,R2,2030,3,electric_stove,2020,all-year,all-week,evening,0.72500000000
5,cook,R2,2030,4,electric_stove,2025,all-year,all-week,evening,0.35330000000
5,cook,R2,2030,6,gas_stove,2025,all-year,all-week,evening,0.08830000000
5,cook,R2,2030,7,gas_stove,2025,all-year,all-week,evening,0.08830000000
5,cook,R2,2035,1,electric_stove,2025,all-year,all-week,evening,0.35330000000
5,cook,R2,2035,2,electric_stove,2030,all-year,all-week,evening,0.95830000000
5,cook,R2,2035,4,electric_stove,2025,all-year,all-week,evening,0.35330000000
5,cook,R2,2035,5,electric_stove,2030,all-year,all-week,evening,0.95830000000
5,cook,R2,2035,6,gas_stove,2025,all-year,all-week,evening,0.08830000000
5,cook,R2,2035,7,gas_stove,2025,all-year,all-week,evening,0.08830000000
6,heat,R1,2030,8,gasboiler,2025,all-year,all-week,early-morning,0.08830000000
6,heat,R1,2030,9,gasboiler,2025,all-year,all-week,early-morning,0.08830000000
6,heat,R1,2030,10,heatpump,2020,all-year,all-week,early-morning,0.72500000000
6,heat,R1,2030,11,heatpump,2025,all-year,all-week,early-morning,0.35330000000
6,heat,R1,2030,13,heatpump,2020,all-year,all-week,early-morning,0.72500000000
6,heat,R1,2030,14,heatpump,2025,all-year,all-week,early-morning,0.35330000000
6,heat,R1,2035,8,gasboiler,2025,all-year,all-week,early-morning,0.08830000000
6,heat,R1,2035,9,gasboiler,2025,all-year,all-week,early-morning,0.08830000000
6,heat,R1,2035,11,heatpump,2025,all-year,all-week,early-morning,0.35330000000
6,heat,R1,2035,12,heatpump,2030,all-year,all-week,early-morning,0.95830000000
6,heat,R1,2035,14,heatpump,2025,all-year,all-week,early-morning,0.35330000000
6,heat,R1,2035,15,heatpump,2030,all-year,all-week,early-morning,0.95830000000
6,heat,R2,2030,8,gasboiler,2025,all-year,all-week,early-morning,0.08830000000
6,heat,R2,2030,9,gasboiler,2025,all-year,all-week,early-morning,0.08830000000
6,heat,R2,2030,10,heatpump,2020,all-year,all-week,early-morning,0.72500000000
6,heat,R2,2030,11,heatpump,2025,all-year,all-week,early-morning,0.35330000000
6,heat,R2,2030,13,heatpump,2020,all-year,all-week,early-morning,0.72500000000
6,heat,R2,2030,14,heatpump,2025,all-year,all-week,early-morning,0.35330000000
6,heat,R2,2035,8,gasboiler,2025,all-year,all-week,early-morning,0.08830000000
6,heat,R2,2035,9,gasboiler,2025,all-year,all-week,early-morning,0.08830000000
6,heat,R2,2035,11,heatpump,2025,all-year,all-week,early-morning,0.35330000000
6,heat,R2,2035,12,heatpump,2030,all-year,all-week,early-morning,0.95830000000
6,heat,R2,2035,14,heatpump,2025,all-year,all-week,early-morning,0.35330000000
6,heat,R2,2035,15,heatpump,2030,all-year,all-week,early-morning,0.95830000000
6,CO2f,R1,2030,6,gas_stove,2025,all-year,all-week,early-morning,4.41670000000
6,CO2f,R1,2030,7,gas_stove,2025,all-year,all-week,early-morning,4.41670000000
6,CO2f,R1,2030,8,gasboiler,2025,all-year,all-week,early-morning,5.71610000000
6,CO2f,R1,2030,9,gasboiler,2025,all-year,all-week,early-morning,5.71610000000
6,CO2f,R1,2035,6,gas_stove,2025,all-year,all-week,early-morning,4.41670000000
6,CO2f,R1,2035,7,gas_stove,2025,all-year,all-week,early-morning,4.41670000000
6,CO2f,R1,2035,8,gasboiler,2025,all-year,all-week,early-morning,5.71610000000
6,CO2f,R1,2035,9,gasboiler,2025,all-year,all-week,early-morning,5.71610000000
6,CO2f,R2,2030,6,gas_stove,2025,all-year,all-week,early-morning,4.41670000000
6,CO2f,R2,2030,7,gas_stove,2025,all-year,all-week,early-morning,4.41670000000
6,CO2f,R2,2030,8,gasboiler,2025,all-year,all-week,early-morning,5.71610000000
6,CO2f,R2,2030,9,gasboiler,2025,all-year,all-week,early-morning,5.71610000000
6,CO2f,R2,2035,6,gas_stove,2025,all-year,all-week,early-morning,4.41670000000
6,CO2f,R2,2035,7,gas_stove,2025,all-year,all-week,early-morning,4.41670000000
6,CO2f,R2,2035,8,gasboiler,2025,all-year,all-week,early-morning,5.71610000000
6,CO2f,R2,2035,9,gasboiler,2025,all-year,all-week,early-morning,5.71610000000
6,cook,R1,2030,0,electric_stove,2020,all-year,all-week,early-morning,0.72500000000
6,cook,R1,2030,1,electric_stove,2025,all-year,all-week,early-morning,0.35330000000
6,cook,R1,2030,3,electric_stove,2020,all-year,all-week,early-morning,0.72500000000
6,cook,R1,2030,4,electric_stove,2025,all-year,all-week,early-morning,0.35330000000
6,cook,R1,2030,6,gas_stove,2025,all-year,all-week,early-morning,0.08830000000
6,cook,R1,2030,7,gas_stove,2025,all-year,all-week,early-morning,0.08830000000
6,cook,R1,2035,1,electric_stove,2025,all-year,all-week,early-morning,0.35330000000
6,cook,R1,2035,2,electric_stove,2030,all-year,all-week,early-morning,0.95830000000
6,cook,R1,2035,4,electric_stove,2025,all-year,all-week,early-morning,0.35330000000
6,cook,R1,2035,5,electric_stove,2030,all-year,all-week,early-morning,0.95830000000
6,cook,R1,2035,6,gas_stove,2025,all-year,all-week,early-morning,0.08830000000
6,cook,R1,2035,7,gas_stove,2025,all-year,all-week,early-morning,0.08830000000
6,cook,R2,2030,0,electric_stove,2020,all-year,all-week,early-morning,0.72500000000
6,cook,R2,2030,1,electric_stove,2025,all-year,all-week,early-morning,0.35330000000
6,cook,R2,2030,3,electric_stove,2020,all-year,all-week,early-morning,0.72500000000
6,cook,R2,2030,4,electric_stove,2025,all-year,all-week,early-morning,0.35330000000
6,cook,R2,2030,6,gas_stove,2025,all-year,all-week,early-morning,0.08830000000
6,cook,R2,2030,7,gas_stove,2025,all-year,all-week,early-morning,0.08830000000
6,cook,R2,2035,1,electric_stove,2025,all-year,all-week,early-morning,0.35330000000
6,cook,R2,2035,2,electric_stove,2030,all-year,all-week,early-morning,0.95830000000
6,cook,R2,2035,4,electric_stove,2025,all-year,all-week,early-morning,0.35330000000
6,cook,R2,2035,5,electric_stove,2030,all-year,all-week,early-morning,0.95830000000
6,cook,R2,2035,6,gas_stove,2025,all-year,all-week,early-morning,0.08830000000
6,cook,R2,2035,7,gas_stove,2025,all-year,all-week,early-morning,0.08830000000
7,heat,R1,2030,8,gasboiler,2025,all-year,all-week,late-afternoon,0.08830000000
7,heat,R1,2030,9,gasboiler,2025,all-year,all-week,late-afternoon,0.08830000000
7,heat,R1,2030,10,heatpump,2020,all-year,all-week,late-afternoon,0.72500000000
7,heat,R1,2030,11,heatpump,2025,all-year,all-week,late-afternoon,0.35330000000
7,heat,R1,2030,13,heatpump,2020,all-year,all-week,late-afternoon,0.72500000000
7,heat,R1,2030,14,heatpump,2025,all-year,all-week,late-afternoon,0.35330000000
7,heat,R1,2035,8,gasboiler,2025,all-year,all-week,late-afternoon,0.08830000000
7,heat,R1,2035,9,gasboiler,2025,all-year,all-week,late-afternoon,0.08830000000
7,heat,R1,2035,11,heatpump,2025,all-year,all-week,late-afternoon,0.35330000000
7,heat,R1,2035,12,heatpump,2030,all-year,all-week,late-afternoon,0.95830000000
7,heat,R1,2035,14,heatpump,2025,all-year,all-week,late-afternoon,0.35330000000
7,heat,R1,2035,15,heatpump,2030,all-year,all-week,late-afternoon,0.95830000000
7,heat,R2,2030,8,gasboiler,2025,all-year,all-week,late-afternoon,0.08830000000
7,heat,R2,2030,9,gasboiler,2025,all-year,all-week,late-afternoon,0.08830000000
7,heat,R2,2030,10,heatpump,2020,all-year,all-week,late-afternoon,0.72500000000
7,heat,R2,2030,11,heatpump,2025,all-year,all-week,late-afternoon,0.35330000000
7,heat,R2,2030,13,heatpump,2020,all-year,all-week,late-afternoon,0.72500000000
7,heat,R2,2030,14,heatpump,2025,all-year,all-week,late-afternoon,0.35330000000
7,heat,R2,2035,8,gasboiler,2025,all-year,all-week,late-afternoon,0.08830000000
7,heat,R2,2035,9,gasboiler,2025,all-year,all-week,late-afternoon,0.08830000000
7,heat,R2,2035,11,heatpump,2025,all-year,all-week,late-afternoon,0.35330000000
7,heat,R2,2035,12,heatpump,2030,all-year,all-week,late-afternoon,0.95830000000
7,heat,R2,2035,14,heatpump,2025,all-year,all-week,late-afternoon,0.35330000000
7,heat,R2,2035,15,heatpump,2030,all-year,all-week,late-afternoon,0.95830000000
7,CO2f,R1,2030,6,gas_stove,2025,all-year,all-week,late-afternoon,4.41670000000
7,CO2f,R1,2030,7,gas_stove,2025,all-year,all-week,late-afternoon,4.41670000000
7,CO2f,R1,2030,8,gasboiler,2025,all-year,all-week,late-afternoon,5.71610000000
7,CO2f,R1,2030,9,gasboiler,2025,all-year,all-week,late-afternoon,5.71610000000
7,CO2f,R1,2035,6,gas_stove,2025,all-year,all-week,late-afternoon,4.41670000000
7,CO2f,R1,2035,7,gas_stove,2025,all-year,all-week,late-afternoon,4.41670000000
7,CO2f,R1,2035,8,gasboiler,2025,all-year,all-week,late-afternoon,5.71610000000
7,CO2f,R1,2035,9,gasboiler,2025,all-year,all-week,late-afternoon,5.71610000000
7,CO2f,R2,2030,6,gas_stove,2025,all-year,all-week,late-afternoon,4.41670000000
7,CO2f,R2,2030,7,gas_stove,2025,all-year,all-week,late-afternoon,4.41670000000
7,CO2f,R2,2030,8,gasboiler,2025,all-year,all-week,late-afternoon,5.71610000000
7,CO2f,R2,2030,9,gasboiler,2025,all-year,all-week,late-afternoon,5.71610000000
7,CO2f,R2,2035,6,gas_stove,2025,all-year,all-week,late-afternoon,4.41670000000
7,CO2f,R2,2035,7,gas_stove,2025,all-year,all-week,late-afternoon,4.41670000000
7,CO2f,R2,2035,8,gasboiler,2025,all-year,all-week,late-afternoon,5.71610000000
7,CO2f,R2,2035,9,gasboiler,2025,all-year,all-week,late-afternoon,5.71610000000
7,cook,R1,2030,0,electric_stove,2020,all-year,all-week,late-afternoon,0.72500000000
7,cook,R1,2030,1,electric_stove,2025,all-year,all-week,late-afternoon,0.35330000000
7,cook,R1,2030,3,electric_stove,2020,all-year,all-week,late-afternoon,0.72500000000
7,cook,R1,2030,4,electric_stove,2025,all-year,all-week,late-afternoon,0.35330000000
7,cook,R1,2030,6,gas_stove,2025,all-year,all-week,late-afternoon,0.08830000000
7,cook,R1,2030,7,gas_stove,2025,all-year,all-week,late-afternoon,0.08830000000
7,cook,R1,2035,1,electric_stove,2025,all-year,all-week,late-afternoon,0.35330000000
7,cook,R1,2035,2,electric_stove,2030,all-year,all-week,late-afternoon,0.95830000000
7,cook,R1,2035,4,electric_stove,2025,all-year,all-week,late-afternoon,0.35330000000
7,cook,R1,2035,5,electric_stove,2030,all-year,all-week,late-afternoon,0.95830000000
7,cook,R1,2035,6,gas_stove,2025,all-year,all-week,late-afternoon,0.08830000000
7,cook,R1,2035,7,gas_stove,2025,all-year,all-week,late-afternoon,0.08830000000
7,cook,R2,2030,0,electric_stove,2020,all-year,all-week,late-afternoon,0.72500000000
7,cook,R2,2030,1,electric_stove,2025,all-year,all-week,late-afternoon,0.35330000000
7,cook,R2,2030,3,electric_stove,2020,all-year,all-week,late-afternoon,0.72500000000
7,cook,R2,2030,4,electric_stove,2025,all-year,all-week,late-afternoon,0.35330000000
7,cook,R2,2030,6,gas_stove,2025,all-year,all-week,late-afternoon,0.08830000000
7,cook,R2,2030,7,gas_stove,2025,all-year,all-week,late-afternoon,0.08830000000
7,cook,R2,2035,1,electric_stove,2025,all-year,all-week,late-afternoon,0.35330000000
7,cook,R2,2035,2,electric_stove,2030,all-year,all-week,late-afternoon,0.95830000000
7,cook,R2,2035,4,electric_stove,2025,all-year,all-week,late-afternoon,0.35330000000
7,cook,R2,2035,5,electric_stove,2030,all-year,all-week,late-afternoon,0.95830000000
7,cook,R2,2035,6,gas_stove,2025,all-year,all-week,late-afternoon,0.08830000000
7,cook,R2,2035,7,gas_stove,2025,all-year,all-week,late-afternoon,0.08830000000
