,timeslice,region,installed,technology,year,agent,category,sector,fuel_consumption_costs
566,"('all-year', 'all-week', 'morning')",R1,2035,gasboiler,2035,A1,retrofit,residential,0.00000000000
567,"('all-year', 'all-week', 'morning')",R1,2035,gasboiler,2035,A1,retrofit,residential,0.00000000000
568,"('all-year', 'all-week', 'afternoon')",R1,2020,gasboiler,2035,A1,retrofit,residential,0.00000000000
569,"('all-year', 'all-week', 'afternoon')",R1,2020,gasboiler,2035,A1,retrofit,residential,0.00000000353
570,"('all-year', 'all-week', 'afternoon')",R1,2025,gasboiler,2035,A1,retrofit,residential,0.00000000000
571,"('all-year', 'all-week', 'afternoon')",R1,2025,gasboiler,2035,A1,retrofit,residential,0.27775012564
572,"('all-year', 'all-week', 'afternoon')",R1,2030,heatpump,2035,A1,retrofit,residential,0.02016948577
573,"('all-year', 'all-week', 'afternoon')",R1,2030,heatpump,2035,A1,retrofit,residential,0.00000000000
574,"('all-year', 'all-week', 'afternoon')",R1,2035,gasboiler,2035,A1,retrofit,residential,0.00000000000
575,"('all-year', 'all-week', 'afternoon')",R1,2035,gasboiler,2035,A1,retrofit,residential,0.00000000000
576,"('all-year', 'all-week', 'early-peak')",R1,2020,gasboiler,2035,A1,retrofit,residential,0.00000000000
577,"('all-year', 'all-week', 'early-peak')",R1,2020,gasboiler,2035,A1,retrofit,residential,0.00000001176
578,"('all-year', 'all-week', 'early-peak')",R1,2025,gasboiler,2035,A1,retrofit,residential,0.00000000000
579,"('all-year', 'all-week', 'early-peak')",R1,2025,gasboiler,2035,A1,retrofit,residential,0.92610342735
580,"('all-year', 'all-week', 'early-peak')",R1,2030,heatpump,2035,A1,retrofit,residential,0.06807200863
581,"('all-year', 'all-week', 'early-peak')",R1,2030,heatpump,2035,A1,retrofit,residential,0.00000000000
582,"('all-year', 'all-week', 'early-peak')",R1,2035,gasboiler,2035,A1,retrofit,residential,0.00000000000
583,"('all-year', 'all-week', 'early-peak')",R1,2035,gasboiler,2035,A1,retrofit,residential,0.00000000000
584,"('all-year', 'all-week', 'late-peak')",R1,2020,gasboiler,2035,A1,retrofit,residential,0.00000000000
585,"('all-year', 'all-week', 'late-peak')",R1,2020,gasboiler,2035,A1,retrofit,residential,0.00000009291
586,"('all-year', 'all-week', 'late-peak')",R1,2025,gasboiler,2035,A1,retrofit,residential,0.00000000000
587,"('all-year', 'all-week', 'late-peak')",R1,2025,gasboiler,2035,A1,retrofit,residential,7.31840144522
588,"('all-year', 'all-week', 'late-peak')",R1,2030,heatpump,2035,A1,retrofit,residential,0.54457603401
589,"('all-year', 'all-week', 'late-peak')",R1,2030,heatpump,2035,A1,retrofit,residential,0.00000000000
590,"('all-year', 'all-week', 'late-peak')",R1,2035,gasboiler,2035,A1,retrofit,residential,0.00000000000
591,"('all-year', 'all-week', 'late-peak')",R1,2035,gasboiler,2035,A1,retrofit,residential,0.00000000000
592,"('all-year', 'all-week', 'evening')",R1,2020,gasboiler,2035,A1,retrofit,residential,0.00000000000
593,"('all-year', 'all-week', 'evening')",R1,2020,gasboiler,2035,A1,retrofit,residential,0.00000002770
594,"('all-year', 'all-week', 'evening')",R1,2025,gasboiler,2035,A1,retrofit,residential,0.00000000000
595,"('all-year', 'all-week', 'evening')",R1,2025,gasboiler,2035,A1,retrofit,residential,2.18181168355
596,"('all-year', 'all-week', 'evening')",R1,2030,heatpump,2035,A1,retrofit,residential,0.16135586625
597,"('all-year', 'all-week', 'evening')",R1,2030,heatpump,2035,A1,retrofit,residential,0.00000000000
598,"('all-year', 'all-week', 'evening')",R1,2035,gasboiler,2035,A1,retrofit,residential,0.00000000000
599,"('all-year', 'all-week', 'evening')",R1,2035,gasboiler,2035,A1,retrofit,residential,0.00000000000
600,"('all-year', 'all-week', 'night')",R1,2035,gasboiler,2035,A2,newcapa,residential,0.00000000000
601,"('all-year', 'all-week', 'night')",R1,2035,gasboiler,2035,A2,newcapa,residential,0.00000000000
602,"('all-year', 'all-week', 'morning')",R1,2035,gasboiler,2035,A2,newcapa,residential,0.00000000000
603,"('all-year', 'all-week', 'morning')",R1,2035,gasboiler,2035,A2,newcapa,residential,0.00000000000
604,"('all-year', 'all-week', 'afternoon')",R1,2035,gasboiler,2035,A2,newcapa,residential,0.00000000000
605,"('all-year', 'all-week', 'afternoon')",R1,2035,gasboiler,2035,A2,newcapa,residential,0.00000000000
606,"('all-year', 'all-week', 'early-peak')",R1,2035,gasboiler,2035,A2,newcapa,residential,0.00000000000
607,"('all-year', 'all-week', 'early-peak')",R1,2035,gasboiler,2035,A2,newcapa,residential,0.00000000000
608,"('all-year', 'all-week', 'late-peak')",R1,2035,gasboiler,2035,A2,newcapa,residential,0.00000000000
609,"('all-year', 'all-week', 'late-peak')",R1,2035,gasboiler,2035,A2,newcapa,residential,0.00000000000
610,"('all-year', 'all-week', 'evening')",R1,2035,gasboiler,2035,A2,newcapa,residential,0.00000000000
611,"('all-year', 'all-week', 'evening')",R1,2035,gasboiler,2035,A2,newcapa,residential,0.00000000000
612,"('all-year', 'all-week', 'night')",R1,2020,gasboiler,2035,A2,retrofit,residential,0.00000000000
613,"('all-year', 'all-week', 'night')",R1,2020,gasboiler,2035,A2,retrofit,residential,0.00000000264
614,"('all-year', 'all-week', 'night')",R1,2025,gasboiler,2035,A2,retrofit,residential,0.00000000000
615,"('all-year', 'all-week', 'night')",R1,2025,gasboiler,2035,A2,retrofit,residential,0.20831259423
616,"('all-year', 'all-week', 'night')",R1,2030,heatpump,2035,A2,retrofit,residential,0.01512711433
617,"('all-year', 'all-week', 'night')",R1,2030,heatpump,2035,A2,retrofit,residential,0.00000000000
618,"('all-year', 'all-week', 'night')",R1,2035,gasboiler,2035,A2,retrofit,residential,0.00000000000
619,"('all-year', 'all-week', 'night')",R1,2035,gasboiler,2035,A2,retrofit,residential,0.00000000000
620,"('all-year', 'all-week', 'morning')",R1,2020,gasboiler,2035,A2,retrofit,residential,0.00000000000
621,"('all-year', 'all-week', 'morning')",R1,2020,gasboiler,2035,A2,retrofit,residential,0.00000000882
622,"('all-year', 'all-week', 'morning')",R1,2025,gasboiler,2035,A2,retrofit,residential,0.00000000000
623,"('all-year', 'all-week', 'morning')",R1,2025,gasboiler,2035,A2,retrofit,residential,0.69457757051
624,"('all-year', 'all-week', 'morning')",R1,2030,heatpump,2035,A2,retrofit,residential,0.05105400647
625,"('all-year', 'all-week', 'morning')",R1,2030,heatpump,2035,A2,retrofit,residential,0.00000000000
626,"('all-year', 'all-week', 'morning')",R1,2035,gasboiler,2035,A2,retrofit,residential,0.00000000000
627,"('all-year', 'all-week', 'morning')",R1,2035,gasboiler,2035,A2,retrofit,residential,0.00000000000
628,"('all-year', 'all-week', 'afternoon')",R1,2020,gasboiler,2035,A2,retrofit,residential,0.00000000000
629,"('all-year', 'all-week', 'afternoon')",R1,2020,gasboiler,2035,A2,retrofit,residential,0.00000000264
630,"('all-year', 'all-week', 'afternoon')",R1,2025,gasboiler,2035,A2,retrofit,residential,0.00000000000
631,"('all-year', 'all-week', 'afternoon')",R1,2025,gasboiler,2035,A2,retrofit,residential,0.20831259423
632,"('all-year', 'all-week', 'afternoon')",R1,2030,heatpump,2035,A2,retrofit,residential,0.01512711433
633,"('all-year', 'all-week', 'afternoon')",R1,2030,heatpump,2035,A2,retrofit,residential,0.00000000000
634,"('all-year', 'all-week', 'afternoon')",R1,2035,gasboiler,2035,A2,retrofit,residential,0.00000000000
635,"('all-year', 'all-week', 'afternoon')",R1,2035,gasboiler,2035,A2,retrofit,residential,0.00000000000
636,"('all-year', 'all-week', 'early-peak')",R1,2020,gasboiler,2035,A2,retrofit,residential,0.00000000000
637,"('all-year', 'all-week', 'early-peak')",R1,2020,gasboiler,2035,A2,retrofit,residential,0.00000000882
638,"('all-year', 'all-week', 'early-peak')",R1,2025,gasboiler,2035,A2,retrofit,residential,0.00000000000
639,"('all-year', 'all-week', 'early-peak')",R1,2025,gasboiler,2035,A2,retrofit,residential,0.69457757051
640,"('all-year', 'all-week', 'early-peak')",R1,2030,heatpump,2035,A2,retrofit,residential,0.05105400647
641,"('all-year', 'all-week', 'early-peak')",R1,2030,heatpump,2035,A2,retrofit,residential,0.00000000000
642,"('all-year', 'all-week', 'early-peak')",R1,2035,gasboiler,2035,A2,retrofit,residential,0.00000000000
643,"('all-year', 'all-week', 'early-peak')",R1,2035,gasboiler,2035,A2,retrofit,residential,0.00000000000
644,"('all-year', 'all-week', 'late-peak')",R1,2020,gasboiler,2035,A2,retrofit,residential,0.00000000000
645,"('all-year', 'all-week', 'late-peak')",R1,2020,gasboiler,2035,A2,retrofit,residential,0.00000006968
646,"('all-year', 'all-week', 'late-peak')",R1,2025,gasboiler,2035,A2,retrofit,residential,0.00000000000
647,"('all-year', 'all-week', 'late-peak')",R1,2025,gasboiler,2035,A2,retrofit,residential,5.48880108392
648,"('all-year', 'all-week', 'late-peak')",R1,2030,heatpump,2035,A2,retrofit,residential,0.40843202551
649,"('all-year', 'all-week', 'late-peak')",R1,2030,heatpump,2035,A2,retrofit,residential,0.00000000000
650,"('all-year', 'all-week', 'late-peak')",R1,2035,gasboiler,2035,A2,retrofit,residential,0.00000000000
651,"('all-year', 'all-week', 'late-peak')",R1,2035,gasboiler,2035,A2,retrofit,residential,0.00000000000
652,"('all-year', 'all-week', 'evening')",R1,2020,gasboiler,2035,A2,retrofit,residential,0.00000000000
653,"('all-year', 'all-week', 'evening')",R1,2020,gasboiler,2035,A2,retrofit,residential,0.00000002077
654,"('all-year', 'all-week', 'evening')",R1,2025,gasboiler,2035,A2,retrofit,residential,0.00000000000
655,"('all-year', 'all-week', 'evening')",R1,2025,gasboiler,2035,A2,retrofit,residential,1.63635876267
656,"('all-year', 'all-week', 'evening')",R1,2030,heatpump,2035,A2,retrofit,residential,0.12101689969
657,"('all-year', 'all-week', 'evening')",R1,2030,heatpump,2035,A2,retrofit,residential,0.00000000000
658,"('all-year', 'all-week', 'evening')",R1,2035,gasboiler,2035,A2,retrofit,residential,0.00000000000
659,"('all-year', 'all-week', 'evening')",R1,2035,gasboiler,2035,A2,retrofit,residential,0.00000000000
660,"('all-year', 'all-week', 'night')",R1,2035,gasboiler,2035,A3,newcapa,residential,0.00000000000
661,"('all-year', 'all-week', 'night')",R1,2035,gasboiler,2035,A3,newcapa,residential,0.00000000000
662,"('all-year', 'all-week', 'morning')",R1,2035,gasboiler,2035,A3,newcapa,residential,0.00000000000
663,"('all-year', 'all-week', 'morning')",R1,2035,gasboiler,2035,A3,newcapa,residential,0.00000000000
664,"('all-year', 'all-week', 'afternoon')",R1,2035,gasboiler,2035,A3,newcapa,residential,0.00000000000
665,"('all-year', 'all-week', 'afternoon')",R1,2035,gasboiler,2035,A3,newcapa,residential,0.00000000000
666,"('all-year', 'all-week', 'early-peak')",R1,2035,gasboiler,2035,A3,newcapa,residential,0.00000000000
667,"('all-year', 'all-week', 'early-peak')",R1,2035,gasboiler,2035,A3,newcapa,residential,0.00000000000
668,"('all-year', 'all-week', 'late-peak')",R1,2035,gasboiler,2035,A3,newcapa,residential,0.00000000000
669,"('all-year', 'all-week', 'late-peak')",R1,2035,gasboiler,2035,A3,newcapa,residential,0.00000000000
670,"('all-year', 'all-week', 'evening')",R1,2035,gasboiler,2035,A3,newcapa,residential,0.00000000000
671,"('all-year', 'all-week', 'evening')",R1,2035,gasboiler,2035,A3,newcapa,residential,0.00000000000
672,"('all-year', 'all-week', 'night')",R1,2020,gasboiler,2035,A3,retrofit,residential,0.00000000000
673,"('all-year', 'all-week', 'night')",R1,2020,gasboiler,2035,A3,retrofit,residential,0.00000000264
674,"('all-year', 'all-week', 'night')",R1,2025,gasboiler,2035,A3,retrofit,residential,0.00000000000
675,"('all-year', 'all-week', 'night')",R1,2025,gasboiler,2035,A3,retrofit,residential,0.20831259423
676,"('all-year', 'all-week', 'night')",R1,2030,gasboiler,2035,A3,retrofit,residential,0.00000000000
677,"('all-year', 'all-week', 'night')",R1,2030,gasboiler,2035,A3,retrofit,residential,0.13964831105
678,"('all-year', 'all-week', 'night')",R1,2035,gasboiler,2035,A3,retrofit,residential,0.00000000000
679,"('all-year', 'all-week', 'night')",R1,2035,gasboiler,2035,A3,retrofit,residential,0.00000000000
680,"('all-year', 'all-week', 'morning')",R1,2020,gasboiler,2035,A3,retrofit,residential,0.00000000000
681,"('all-year', 'all-week', 'morning')",R1,2020,gasboiler,2035,A3,retrofit,residential,0.00000000882
682,"('all-year', 'all-week', 'morning')",R1,2025,gasboiler,2035,A3,retrofit,residential,0.00000000000
683,"('all-year', 'all-week', 'morning')",R1,2025,gasboiler,2035,A3,retrofit,residential,0.69457757051
684,"('all-year', 'all-week', 'morning')",R1,2030,gasboiler,2035,A3,retrofit,residential,0.00000000000
685,"('all-year', 'all-week', 'morning')",R1,2030,gasboiler,2035,A3,retrofit,residential,0.46562995852
686,"('all-year', 'all-week', 'morning')",R1,2035,gasboiler,2035,A3,retrofit,residential,0.00000000000
687,"('all-year', 'all-week', 'morning')",R1,2035,gasboiler,2035,A3,retrofit,residential,0.00000000000
688,"('all-year', 'all-week', 'afternoon')",R1,2020,gasboiler,2035,A3,retrofit,residential,0.00000000000
689,"('all-year', 'all-week', 'afternoon')",R1,2020,gasboiler,2035,A3,retrofit,residential,0.00000000264
690,"('all-year', 'all-week', 'afternoon')",R1,2025,gasboiler,2035,A3,retrofit,residential,0.00000000000
691,"('all-year', 'all-week', 'afternoon')",R1,2025,gasboiler,2035,A3,retrofit,residential,0.20831259423
692,"('all-year', 'all-week', 'afternoon')",R1,2030,gasboiler,2035,A3,retrofit,residential,0.00000000000
693,"('all-year', 'all-week', 'afternoon')",R1,2030,gasboiler,2035,A3,retrofit,residential,0.13964831105
694,"('all-year', 'all-week', 'afternoon')",R1,2035,gasboiler,2035,A3,retrofit,residential,0.00000000000
695,"('all-year', 'all-week', 'afternoon')",R1,2035,gasboiler,2035,A3,retrofit,residential,0.00000000000
696,"('all-year', 'all-week', 'early-peak')",R1,2020,gasboiler,2035,A3,retrofit,residential,0.00000000000
697,"('all-year', 'all-week', 'early-peak')",R1,2020,gasboiler,2035,A3,retrofit,residential,0.00000000882
698,"('all-year', 'all-week', 'early-peak')",R1,2025,gasboiler,2035,A3,retrofit,residential,0.00000000000
699,"('all-year', 'all-week', 'early-peak')",R1,2025,gasboiler,2035,A3,retrofit,residential,0.69457757051
700,"('all-year', 'all-week', 'early-peak')",R1,2030,gasboiler,2035,A3,retrofit,residential,0.00000000000
701,"('all-year', 'all-week', 'early-peak')",R1,2030,gasboiler,2035,A3,retrofit,residential,0.46562995852
702,"('all-year', 'all-week', 'early-peak')",R1,2035,gasboiler,2035,A3,retrofit,residential,0.00000000000
703,"('all-year', 'all-week', 'early-peak')",R1,2035,gasboiler,2035,A3,retrofit,residential,0.00000000000
704,"('all-year', 'all-week', 'late-peak')",R1,2020,gasboiler,2035,A3,retrofit,residential,0.00000000000
705,"('all-year', 'all-week', 'late-peak')",R1,2020,gasboiler,2035,A3,retrofit,residential,0.00000006968
706,"('all-year', 'all-week', 'late-peak')",R1,2025,gasboiler,2035,A3,retrofit,residential,0.00000000000
707,"('all-year', 'all-week', 'late-peak')",R1,2025,gasboiler,2035,A3,retrofit,residential,5.48880108392
708,"('all-year', 'all-week', 'late-peak')",R1,2030,gasboiler,2035,A3,retrofit,residential,0.00000000000
709,"('all-year', 'all-week', 'late-peak')",R1,2030,gasboiler,2035,A3,retrofit,residential,3.67957493816
710,"('all-year', 'all-week', 'late-peak')",R1,2035,gasboiler,2035,A3,retrofit,residential,0.00000000000
711,"('all-year', 'all-week', 'late-peak')",R1,2035,gasboiler,2035,A3,retrofit,residential,0.00000000000
712,"('all-year', 'all-week', 'evening')",R1,2020,gasboiler,2035,A3,retrofit,residential,0.00000000000
713,"('all-year', 'all-week', 'evening')",R1,2020,gasboiler,2035,A3,retrofit,residential,0.00000002077
714,"('all-year', 'all-week', 'evening')",R1,2025,gasboiler,2035,A3,retrofit,residential,0.00000000000
715,"('all-year', 'all-week', 'evening')",R1,2025,gasboiler,2035,A3,retrofit,residential,1.63635876267
716,"('all-year', 'all-week', 'evening')",R1,2030,gasboiler,2035,A3,retrofit,residential,0.00000000000
717,"('all-year', 'all-week', 'evening')",R1,2030,gasboiler,2035,A3,retrofit,residential,1.09697994168
718,"('all-year', 'all-week', 'evening')",R1,2035,gasboiler,2035,A3,retrofit,residential,0.00000000000
719,"('all-year', 'all-week', 'evening')",R1,2035,gasboiler,2035,A3,retrofit,residential,0.00000000000
720,"('all-year', 'all-week', 'night')",R1,2020,gasCCGT,2035,A1,newcapa,power,0.00000000000
721,"('all-year', 'all-week', 'night')",R1,2020,gasCCGT,2035,A1,newcapa,power,0.00000000000
722,"('all-year', 'all-week', 'night')",R1,2020,windturbine,2035,A1,newcapa,power,0.00000000000
723,"('all-year', 'all-week', 'night')",R1,2020,windturbine,2035,A1,newcapa,power,0.00000000000
724,"('all-year', 'all-week', 'night')",R1,2025,windturbine,2035,A1,newcapa,power,0.00000000000
725,"('all-year', 'all-week', 'night')",R1,2025,windturbine,2035,A1,newcapa,power,0.00000000000
726,"('all-year', 'all-week', 'night')",R1,2030,windturbine,2035,A1,newcapa,power,0.00000000000
727,"('all-year', 'all-week', 'night')",R1,2030,windturbine,2035,A1,newcapa,power,0.00000000000
728,"('all-year', 'all-week', 'morning')",R1,2020,gasCCGT,2035,A1,newcapa,power,0.00000000000
729,"('all-year', 'all-week', 'morning')",R1,2020,gasCCGT,2035,A1,newcapa,power,0.00000000000
730,"('all-year', 'all-week', 'morning')",R1,2020,windturbine,2035,A1,newcapa,power,0.00000000000
731,"('all-year', 'all-week', 'morning')",R1,2020,windturbine,2035,A1,newcapa,power,0.00000000000
732,"('all-year', 'all-week', 'morning')",R1,2025,windturbine,2035,A1,newcapa,power,0.00000000000
733,"('all-year', 'all-week', 'morning')",R1,2025,windturbine,2035,A1,newcapa,power,0.00000000000
734,"('all-year', 'all-week', 'morning')",R1,2030,windturbine,2035,A1,newcapa,power,0.00000000000
735,"('all-year', 'all-week', 'morning')",R1,2030,windturbine,2035,A1,newcapa,power,0.00000000000
736,"('all-year', 'all-week', 'afternoon')",R1,2020,gasCCGT,2035,A1,newcapa,power,0.00000000000
737,"('all-year', 'all-week', 'afternoon')",R1,2020,gasCCGT,2035,A1,newcapa,power,0.00000000000
738,"('all-year', 'all-week', 'afternoon')",R1,2020,windturbine,2035,A1,newcapa,power,0.00000000000
739,"('all-year', 'all-week', 'afternoon')",R1,2020,windturbine,2035,A1,newcapa,power,0.00000000000
740,"('all-year', 'all-week', 'afternoon')",R1,2025,windturbine,2035,A1,newcapa,power,0.00000000000
741,"('all-year', 'all-week', 'afternoon')",R1,2025,windturbine,2035,A1,newcapa,power,0.00000000000
742,"('all-year', 'all-week', 'afternoon')",R1,2030,windturbine,2035,A1,newcapa,power,0.00000000000
743,"('all-year', 'all-week', 'afternoon')",R1,2030,windturbine,2035,A1,newcapa,power,0.00000000000
744,"('all-year', 'all-week', 'early-peak')",R1,2020,gasCCGT,2035,A1,newcapa,power,0.00000000000
745,"('all-year', 'all-week', 'early-peak')",R1,2020,gasCCGT,2035,A1,newcapa,power,0.00000000000
746,"('all-year', 'all-week', 'early-peak')",R1,2020,windturbine,2035,A1,newcapa,power,0.00000000000
747,"('all-year', 'all-week', 'early-peak')",R1,2020,windturbine,2035,A1,newcapa,power,0.00000000000
748,"('all-year', 'all-week', 'early-peak')",R1,2025,windturbine,2035,A1,newcapa,power,0.00000000000
749,"('all-year', 'all-week', 'early-peak')",R1,2025,windturbine,2035,A1,newcapa,power,0.00000000000
750,"('all-year', 'all-week', 'early-peak')",R1,2030,windturbine,2035,A1,newcapa,power,0.00000000000
751,"('all-year', 'all-week', 'early-peak')",R1,2030,windturbine,2035,A1,newcapa,power,0.00000000000
752,"('all-year', 'all-week', 'late-peak')",R1,2020,gasCCGT,2035,A1,newcapa,power,0.00000000000
753,"('all-year', 'all-week', 'late-peak')",R1,2020,gasCCGT,2035,A1,newcapa,power,0.00000000000
754,"('all-year', 'all-week', 'late-peak')",R1,2020,windturbine,2035,A1,newcapa,power,0.00000000000
755,"('all-year', 'all-week', 'late-peak')",R1,2020,windturbine,2035,A1,newcapa,power,0.00000000000
756,"('all-year', 'all-week', 'late-peak')",R1,2025,windturbine,2035,A1,newcapa,power,0.00000000000
757,"('all-year', 'all-week', 'late-peak')",R1,2025,windturbine,2035,A1,newcapa,power,0.00000000000
758,"('all-year', 'all-week', 'late-peak')",R1,2030,windturbine,2035,A1,newcapa,power,0.00000000000
759,"('all-year', 'all-week', 'late-peak')",R1,2030,windturbine,2035,A1,newcapa,power,0.00000000000
760,"('all-year', 'all-week', 'evening')",R1,2020,gasCCGT,2035,A1,newcapa,power,0.00000000000
761,"('all-year', 'all-week', 'evening')",R1,2020,gasCCGT,2035,A1,newcapa,power,0.00000000000
762,"('all-year', 'all-week', 'evening')",R1,2020,windturbine,2035,A1,newcapa,power,0.00000000000
763,"('all-year', 'all-week', 'evening')",R1,2020,windturbine,2035,A1,newcapa,power,0.00000000000
764,"('all-year', 'all-week', 'evening')",R1,2025,windturbine,2035,A1,newcapa,power,0.00000000000
765,"('all-year', 'all-week', 'evening')",R1,2025,windturbine,2035,A1,newcapa,power,0.00000000000
766,"('all-year', 'all-week', 'evening')",R1,2030,windturbine,2035,A1,newcapa,power,0.00000000000
767,"('all-year', 'all-week', 'evening')",R1,2030,windturbine,2035,A1,newcapa,power,0.00000000000
768,"('all-year', 'all-week', 'night')",R1,2020,gasCCGT,2035,A1,retrofit,power,0.00000000789
769,"('all-year', 'all-week', 'night')",R1,2020,gasCCGT,2035,A1,retrofit,power,0.00000000000
770,"('all-year', 'all-week', 'night')",R1,2020,windturbine,2035,A1,retrofit,power,0.00000000000
771,"('all-year', 'all-week', 'night')",R1,2020,windturbine,2035,A1,retrofit,power,0.00000000000
772,"('all-year', 'all-week', 'night')",R1,2025,windturbine,2035,A1,retrofit,power,0.00000000000
773,"('all-year', 'all-week', 'night')",R1,2025,windturbine,2035,A1,retrofit,power,0.00000000000
774,"('all-year', 'all-week', 'night')",R1,2030,windturbine,2035,A1,retrofit,power,0.00000000000
775,"('all-year', 'all-week', 'night')",R1,2030,windturbine,2035,A1,retrofit,power,0.00000000000
776,"('all-year', 'all-week', 'morning')",R1,2020,gasCCGT,2035,A1,retrofit,power,0.00000002631
777,"('all-year', 'all-week', 'morning')",R1,2020,gasCCGT,2035,A1,retrofit,power,0.00000000000
778,"('all-year', 'all-week', 'morning')",R1,2020,windturbine,2035,A1,retrofit,power,0.00000000000
779,"('all-year', 'all-week', 'morning')",R1,2020,windturbine,2035,A1,retrofit,power,0.00000000000
780,"('all-year', 'all-week', 'morning')",R1,2025,windturbine,2035,A1,retrofit,power,0.00000000000
781,"('all-year', 'all-week', 'morning')",R1,2025,windturbine,2035,A1,retrofit,power,0.00000000000
782,"('all-year', 'all-week', 'morning')",R1,2030,windturbine,2035,A1,retrofit,power,0.00000000000
783,"('all-year', 'all-week', 'morning')",R1,2030,windturbine,2035,A1,retrofit,power,0.00000000000
784,"('all-year', 'all-week', 'afternoon')",R1,2020,gasCCGT,2035,A1,retrofit,power,0.00000000789
785,"('all-year', 'all-week', 'afternoon')",R1,2020,gasCCGT,2035,A1,retrofit,power,0.00000000000
786,"('all-year', 'all-week', 'afternoon')",R1,2020,windturbine,2035,A1,retrofit,power,0.00000000000
787,"('all-year', 'all-week', 'afternoon')",R1,2020,windturbine,2035,A1,retrofit,power,0.00000000000
788,"('all-year', 'all-week', 'afternoon')",R1,2025,windturbine,2035,A1,retrofit,power,0.00000000000
789,"('all-year', 'all-week', 'afternoon')",R1,2025,windturbine,2035,A1,retrofit,power,0.00000000000
790,"('all-year', 'all-week', 'afternoon')",R1,2030,windturbine,2035,A1,retrofit,power,0.00000000000
791,"('all-year', 'all-week', 'afternoon')",R1,2030,windturbine,2035,A1,retrofit,power,0.00000000000
792,"('all-year', 'all-week', 'early-peak')",R1,2020,gasCCGT,2035,A1,retrofit,power,0.00000002631
793,"('all-year', 'all-week', 'early-peak')",R1,2020,gasCCGT,2035,A1,retrofit,power,0.00000000000
794,"('all-year', 'all-week', 'early-peak')",R1,2020,windturbine,2035,A1,retrofit,power,0.00000000000
795,"('all-year', 'all-week', 'early-peak')",R1,2020,windturbine,2035,A1,retrofit,power,0.00000000000
796,"('all-year', 'all-week', 'early-peak')",R1,2025,windturbine,2035,A1,retrofit,power,0.00000000000
797,"('all-year', 'all-week', 'early-peak')",R1,2025,windturbine,2035,A1,retrofit,power,0.00000000000
798,"('all-year', 'all-week', 'early-peak')",R1,2030,windturbine,2035,A1,retrofit,power,0.00000000000
799,"('all-year', 'all-week', 'early-peak')",R1,2030,windturbine,2035,A1,retrofit,power,0.00000000000
800,"('all-year', 'all-week', 'late-peak')",R1,2020,gasCCGT,2035,A1,retrofit,power,0.00000020793
801,"('all-year', 'all-week', 'late-peak')",R1,2020,gasCCGT,2035,A1,retrofit,power,0.00000000000
802,"('all-year', 'all-week', 'late-peak')",R1,2020,windturbine,2035,A1,retrofit,power,0.00000000000
803,"('all-year', 'all-week', 'late-peak')",R1,2020,windturbine,2035,A1,retrofit,power,0.00000000000
804,"('all-year', 'all-week', 'late-peak')",R1,2025,windturbine,2035,A1,retrofit,power,0.00000000000
805,"('all-year', 'all-week', 'late-peak')",R1,2025,windturbine,2035,A1,retrofit,power,0.00000000000
806,"('all-year', 'all-week', 'late-peak')",R1,2030,windturbine,2035,A1,retrofit,power,0.00000000000
807,"('all-year', 'all-week', 'late-peak')",R1,2030,windturbine,2035,A1,retrofit,power,0.00000000000
808,"('all-year', 'all-week', 'evening')",R1,2020,gasCCGT,2035,A1,retrofit,power,0.00000006199
809,"('all-year', 'all-week', 'evening')",R1,2020,gasCCGT,2035,A1,retrofit,power,0.00000000000
810,"('all-year', 'all-week', 'evening')",R1,2020,windturbine,2035,A1,retrofit,power,0.00000000000
811,"('all-year', 'all-week', 'evening')",R1,2020,windturbine,2035,A1,retrofit,power,0.00000000000
812,"('all-year', 'all-week', 'evening')",R1,2025,windturbine,2035,A1,retrofit,power,0.00000000000
813,"('all-year', 'all-week', 'evening')",R1,2025,windturbine,2035,A1,retrofit,power,0.00000000000
814,"('all-year', 'all-week', 'evening')",R1,2030,windturbine,2035,A1,retrofit,power,0.00000000000
815,"('all-year', 'all-week', 'evening')",R1,2030,windturbine,2035,A1,retrofit,power,0.00000000000
816,"('all-year', 'all-week', 'night')",R1,2040,gasboiler,2040,A1,newcapa,residential,0.00000000000
817,"('all-year', 'all-week', 'night')",R1,2040,gasboiler,2040,A1,newcapa,residential,0.00000000000
818,"('all-year', 'all-week', 'morning')",R1,2040,gasboiler,2040,A1,newcapa,residential,0.00000000000
819,"('all-year', 'all-week', 'morning')",R1,2040,gasboiler,2040,A1,newcapa,residential,0.00000000000
820,"('all-year', 'all-week', 'afternoon')",R1,2040,gasboiler,2040,A1,newcapa,residential,0.00000000000
821,"('all-year', 'all-week', 'afternoon')",R1,2040,gasboiler,2040,A1,newcapa,residential,0.00000000000
822,"('all-year', 'all-week', 'early-peak')",R1,2040,gasboiler,2040,A1,newcapa,residential,0.00000000000
823,"('all-year', 'all-week', 'early-peak')",R1,2040,gasboiler,2040,A1,newcapa,residential,0.00000000000
824,"('all-year', 'all-week', 'late-peak')",R1,2040,gasboiler,2040,A1,newcapa,residential,0.00000000000
825,"('all-year', 'all-week', 'late-peak')",R1,2040,gasboiler,2040,A1,newcapa,residential,0.00000000000
826,"('all-year', 'all-week', 'evening')",R1,2040,gasboiler,2040,A1,newcapa,residential,0.00000000000
827,"('all-year', 'all-week', 'evening')",R1,2040,gasboiler,2040,A1,newcapa,residential,0.00000000000
